NORMA,ART,APT,OPC,PTOS,CALIF,INFRACCION,MULTA,RESPONS,COMENTARIO,MATERIA
CON,5,4,5C,0,Grave 076.- W),"Permitir La Impartición De La Formación Legalmente Prevista Para La Obtención Del Permiso De La Clase A, Sin Ajustarse A Las Normas Que Regulan Aquella. (Detallar El Concreto Incumplimiento Constitutivo De Infracción Grave,A Lo Dispuesto En La O.Int/2323/2011, De 29 De Julio.Normas De Régimen De Autorización Y Funcionamiento De
Centros De Formación.)",200;100,Titular,"NOTA: Supuestos de Centros de Formación,ue se encuentran habilitados para facilitar este tipo de formación específica.",AUTOESCU ELA
CON,5,4,5D,0,"Muy grave 077.-
Q)","Expedir El Certificado Acreditativo De La Realización Del Curso Formativo Para La Obtención Del Permiso A, Sin Haber Realizado El Mismo. (Orden Int/2323/2011, De 29 De Julio. Normas De Régimen De Autorización Y Funcionamiento De
Centros De Formación.)",3000;SIN REDUC.,Titular,"NOTA: Supuestos de Centros de Formación, incluidas las Escuelas Particulares de conductores, que se encuentran habilitados para facilitar este tipo de formación específica.",AUTOESCU ELA
CON,5,5,5A,0,"Muy grave 077.-
Q)","Habilitar La Conducción Del Conjunto Formado Por Vehículo Tractor Y Remolque Reseñados No Habiendose Superado La Formación O Prueba De Control De Aptitudes Y Comportamientos Establecidos Reglamentariamente. (Deberán Especificarse Datos Identificativos Y Características De Vehículo Tractor Y Remolque(Básicamente Tara Y Mma Del Conjunto)Objeto De Denuncia Que Justifican La Necesidad De Que Se Hubiera Superado Previamente Dicha
 Formación Antes De Su",3000;SIN REDUC.,Titular Organización,"NOTA: Las pruebas de control de aptitudes y comportamientos son las indicadas en los artículos 48.2 y
49.2 del R.G. de conductores.",PERMISO INVALIDO
CON,10,-,5A,0,Leve,"No Comunicar Cualquier
Variación De Los Datos Que Figuren En El Permiso O Licencia De Conducción A La Jefatura Provincial De Tráfico, En El Plazo Establecido
 Reglamentariamente.",80;40,Conductor,"NOTA: Cualquier variación de los datos que figuran en el permiso o licencia de conducción, así como la del domicilio de su titular, deberá ser comunicada por éste dentro del plazo de quince días.",DOCUMENT ACIÓN
CON,11,3,5A,0,Leve,"Estar En Posesión De La Autorización Administrativa Para Conducir Original, Sin Haber Devuelto La Misma, Tras Habérsele Expedido Un Duplicado Por
Sustracción O Extravío.",80;40,Conductor,"NOTA: Las Jefaturas Provinciales de Tráfico, previa solicitud de los interesados en el modelo oficial suscrito por el interesado, podrán expedir duplicados del permiso o la licencia de conducción en caso de sustracción, extravío o deterioro del
original.",DOCUMENT ACIÓN
CON,12,4,5B,0,Grave 076.- LL),"Conducir El Vehículo Reseñado Con Un Permiso O Licencia De Conducción Cuya Vigencia Ha Vencido. ( El Permiso De Conducción De Las Clases C1, C1 + E, C, C + E, D1 + E Y D
+ E Tendrá Un Período De Vigencia De Cinco (5) Años Mientras Su Titular No Cumpla Los Sesenta Y Cinco Años Y De Tres (3) Años A Partid De Esa
Edad. )",200;100,Conductor,"NOTA: El permiso de las clases restantes y la licencia de conducción, cualquiera que sea su clase, tendrán un período de vigencia de diez (10) años mientras su titular no cumpla los sesenta y cinco años y de cinco (5) años a partir de esa edad.",PERMISO INVALIDO
CON,12,6,5A,0,Grave 076.- LL),"Conducir El Vehículo Reseñado Siendo Titular De Un Permiso O Licencia De Conducción Sin Mantener Los Requisitos Exigidos En Su Día Para Su Otorgamiento (Deberá Especificarse Qué Requisito Ha Dejado De
 Cumplirse.)",200;100,Conductor,NOTA: Se utilizará esta codificación en supuestos en que sea necesario imponer restricciones o adaptaciones.,PERMISO INVALIDO
CON,15,4,5B,0,Grave 076.- LL),"Conducir El Vehículo Reseñado, Siendo Titular De Un Permiso Comunitario, Sin Haber Procedido A La Renovación De Su Periódo De Vigencia, Una Vez Adquirida Su Residencia En España. (Supuesto Sólo Aplicable A Partir Del 19 De Enero De 2016, Una Vez Que La Directiva 2006/126/Ce, De 20 De Diciembre, Del Parlamento Europeo Y Del Consejo Ya Se Considera Plenamente Exigible En Todo El Territorio De La Unión
 Europea.)",200;100,Conductor,"NOTA: El titular de un permiso de conducción expedido en uno de estos Estados que haya adquirido su residencia normal en España quedará sometido a las disposiciones españolas relativas a su período de vigencia, de control de sus aptitudes psicofísicas y de asignación de un crédito de puntos.",PERMISO INVALIDO
CON,25,1,5A,0,"Muy grave 077.-
K)","Conducir Un Vehículo Que
Transporta Materias Peligrosas Careciendo De La Autorización Administrativa Especial Que Habilita Para Ello. (Detallar Tipo De Vehículo Que Se Conduce)",500;250,Conductor,NOTA: Denunciar por esta opción cuando el conductor maneje un vehículo de transporte de Mercancías Peligrosas sin haber obtenido o renovado previamente su habilitación complementaria.,CARENCIA PERMISO CONDUCIR
CON,25,2,5A,0,Leve,No Exhibir Al Agente De La Autoridad La Autorización Administrativa Especial Que Habilita La Conducción Del Vehículo Reseñado.,80;40,Conductor,"NOTA: Supuestos en que la
autorización especial para conducir vehículos que transportan mercancías peligrosas no acompaña al permiso de conducción ordinario en vigor. Las dimensiones físicas de la autorización (que será de plástico), serán conformes a la norma ISO 7810/2003 ID-1.",DOCUMENT ACIÓN
CON,26,-,5A,0,"Muy grave 077.-
Q)","Incumplir Un Centro De Formación De Conductores De Mercancías Peligrosas La Normativa Reguladora De Los Cursos De Formación Para Dicha Actividad. (Deberá Especificarse El Concreto Incumplimiento Constitutivo De Infracción Muy Grave En Relación Con Lo Dispuesto En Orden Mi De
18/06/1998.)",3000;SIN REDUC.,Titular,"NOTA: Supuestos en los que se carezca de autorización de apertura (requisito administrativo); elementos personales , local, medios, equipos, elementos o no se disponga de las medidas o instalaciones adecuadas que suponga que incluso la realización de alguna de las formaciones prácticas resulte peligrosa",AUTOESCU ELA
CON,59,1,5A,0,Grave 076.- W),"No Cumplir El Vehículo Utilizado En La Realización De Las Pruebas De Control De Las Aptitudes Y Comportamiento, Las Prescripciones Contenidas En La Reglamentación Correspondiente. (Deberá Especificarse El Concreto Incumplimiento
Detectado)",200;100,Director,"NOTA: Supuestos de Centros de Formación distintos a EPC que se encuentran habilitados para facilitar este tipo de formación específica.
Los vehículos a utilizar en la realización de las pruebas han de cumplir con las prescripciones contenidas en el RGV así como en el Anexo VII a) del propio RGCond.",AUTOESCU ELA
CON,59,2,5A,0,Grave 076.- W),"No Cumplir El Vehículo Utilizado En La Realización De Las Pruebas De Control De Las Aptitudes Y Comportamiento, Eficazmente Dispuesto, Conservado Y Mantenido En Las Condiciones Establecidas Reglamentariamente Por La Normativa Directamente Aplicable. (Deberá Indicarse Específicamente Cual De Las Condiciones Mencionadas En El Citado Precepto Es La Que Se
Considera Incumplida.)",200;100,Director,"NOTA: Supuestos de Centros de Formación distintos a Escuelas Particulares de conductores que se encuentran habilitados para facilitar este tipo de formación específica, Limpieza, Higiene,Conservación,Mantenimient o,Eficacia y seguridad.",AUTOESCU ELA
CON,61,2,5A,0,Grave 076.- W),"Utilizar Vehículo Adaptado, Utilizado En El Aprendizaje Y Realización De Pruebas De Control De Aptitud Y Comportamiento En Circulación En Vías Abiertas Al Tráfico General, Sin Estar Provisto De Los Espejos Y Dobles Mandos Reglamentariamente Establecidos. (Deberá Indicarse Específicamente El Concreto Incumplimiento
 Detectado.)",200;100,Conductor,"NOTA: Estos vehículos adaptados para la obtención del permiso o licencia de conducción de que se trate sujeto a condiciones restrictivas, estarán provistos de: a) Dos espejos retrovisores interiores y dos exteriores, uno a cada lado b) Dobles mandos de freno y acelerador y, si fuera posible, de embrague.",AUTOESCU ELA
CON,64,-,5A,0,"Muy grave 077.-
Q)","No Realizarse Los Ejercicios Prácticos Sobre Materias Incluidas En Anexo V. C). 2, Demostrativas De La Formación Práctica Para Los Titulares De La Aut Adm Especial Que Habilita Conducir Vehículos Que Transporten Mercancías Peligrosas O Para Su Ampliación (Los Cuales Se Realizarán En El Lugar Y En Las Instalaciones Y Con Los Medios Autorizados Que, A Petición Del Centro De Formación, Hubieran Sido Fijados Por La Jpt Al
Aprobar El Curso. )",3000;SIN REDUC.,"Titular Autor
Responsable","NOTA: Señalar específicamente el concreto incumplimiento detectado. deberá demostrar, además que posee una formación práctica, mediante la realización de unos ejercicios individuales sobre las materias que se indican en el Anexo
V. C). 2. RGCond., la",AUTOESCU ELA
CON,65,2,5A,0,"Muy grave 077.-
Q)","Realizar Los Ejercicios Prácticos Sobre Extinción De Incendios, Carga Y Descarga U Otros Requeridos Por La Naturaleza Del Curso, En Forma Y Lugar Distintos A Los Fijados Por La Jefatura Provincial De Tráfico. (Deberá Especificarse El Concreto Incumplimiento
 Detectado.)",3000;SIN REDUC.,"Titular Autor
Responsable","NOTA: Los ejercicios prácticos individuales sobre extinción de incendios y, en su caso, los de carga y descarga y aquellos otros cuya naturaleza lo requiera, se realizarán en el lugar y en las instalaciones, y con los medios aijados por la JPTal aprobar el curso.",AUTOESCU ELA
CRC,2,-,5B,0,Grave 076.- W),"Ejercer La Actividad De Reconocimiento De Las Aptitudes Psicofísicas De Los Conductores, Sin Contar Con La Correspondiente Resolución De La Jpt Que Acredite Que Reune Los Requisitos Materiales Y Personales Previstos
 Reglamentariamente",200;100,Autor,"NOTA: DADO QUE NO EXISTE REGISTRO ALGUNO DE LA ACTIVIDAD DE DICHO CENTRO, NO CABE HABLAR DE UN TITULAR FORMAL DEL MISMO SINO DE UNA PERSONA RESPONSABLE DE HABERLO PUESTO EN MARCHA SIN LA DEBIDA RESOLUCIÓN PREVIA FAVORABLE A ELLO.",CENTROS DE RECONOCI MIENTO
CRC,3,1,5A,0,"Muy grave 077.-
Q)","Emitir Informes De Aptitud Psicofísica Sin Haber Sometido Al Interesado A La Correspondiente Exploración. (Esta Opción Está Diréctamente Relacionada Con La Emision De Informes En Ausencia Del Facultativo Correspondiente Prevista En El Apartado 2, Del Art. 12 Del Citado
 Rcrc.)",3000;SIN REDUC.,Titular,NOTA: ESTE SUPUESTO INCIDE DIRECTAMENTE EN LA SEGURIDAD VIAL POR LO QUE SE HA DE CONSIDERAR COMO MUY GRAVE.,CENTROS DE RECONOCI MIENTO
CRC,4,1,5A,0,Grave 076.- W),"Ejercer Como Titular En El Centro De Reconocimiento De Conductores Sin Contar Con La Debida Autorización De La Autoridad Sanitaria
Correspondiente",200;100,Titular,,CENTROS DE RECONOCI MIENTO
CRC,4,1,5B,0,Grave 076.- W),"Ejercer Como Director En El Centro De Reconocimiento De Conductores Sin Contar Con La Debida Autorización De La Autoridad Sanitaria
Correspondiente",200;100,Director,,CENTROS DE RECONOCI MIENTO
CRC,4,1,5C,0,"Muy grave 077.-
Q)","Ejercer Como Director
Facultativo En El Centro De Reconocimiento De Conductores Sin Contar Con La Debida Autorización De La Autoridad Sanitaria Correspondiente",3000;SIN REDUC.,Titular,,CENTROS DE RECONOCI MIENTO
CRC,4,1,5D,0,Grave 076.- W),Ejercer Como Director Facultativo En El Centro De Reconocimiento De Conductores Sin Contar Con La Debida Autorización De La Autoridad Sanitaria Correspondiente.,200;100,Director,"NOTA: PARA SUPUESTOS EN
QUE LA INFRACCIÓN DETECTADA SE REFIERA A UN MERO DEFECTO BUROCRÁTICO NO CUMPLIMENTADO EN SU DÍA POR LA PERSONA DENUNCIADA, SIEMPRE Y CUANDO NO AFECTE A SU CUALIFICACIÓN PROFESIONAL, EN CUYO CASO SE UTILIZARÁ LA OPCIÓN 5C",CENTROS DE RECONOCI MIENTO
CRC,4,1,5E,0,"Muy grave 077.-
Q)","Ejercer Como
Facultativo En El Centro De Reconocimiento De Conductores Sin Contar Con La Debida Autorización De La Autoridad Sanitaria Correspondiente (Deberá Indicarse La Especialidad Médica)",3000;SIN REDUC.,Titular,,CENTROS DE RECONOCI MIENTO
CRC,4,1,5F,0,Grave 076.- W),"Ejercer Como
Facultativo En El Centro De Reconocimiento De Conductores Sin Contar Con La Debida Autorización De La Autoridad Sanitaria Correspondiente (Deberá Indicarse La Especialidad Médica)",200;100,Director,"NOTA: PARA SUPUESTOS EN
QUE LA INFRACCIÓN DETECTADA SE REFIERA A UN MERO DEFECTO BUROCRÁTICO NO CUMPLIMENTADO EN SU DÍA POR LA PERSONA DENUNCIADA, SIEMPRE Y CUANDO NO AFECTE A SU CUALIFICACIÓN PROFESIONAL, EN CUYO CASO SE UTILIZARÁ LA OPCIÓN 5E",CENTROS DE RECONOCI MIENTO
CRC,5,2,5A,0,"Muy grave 077.-
Q)","No Controlar Que El
Centro Reúna, En Todo Momento, Los Elementos Personales Y Materiales Mínimos Exigidos (Especificar Circunstancias)",3000;SIN REDUC.,Titular,"NOTA: ESTA OPCIÓN SERÁ
APLICADA CUANDO LA CONDUCTA IMPUTADA SE REFIERA A LA FALTA O AUSENCIA DE ELEMENTOS ESENCIALES PARA EL BUEN FUNCIONAMIENTO DEL CENTRO",CENTROS DE RECONOCI MIENTO
CRC,5,2,5B,0,Grave 076.- W),"No Controlar Que El
Centro Reúna, En Todo Momento, Los Elementos Personales Y Materiales Mínimos Exigidos (Especificar Circunstancias)",200;100,Titular,,CENTROS DE RECONOCI MIENTO
CRC,5,2,5C,0,Grave 076.- W),"No Comunicar Cualquier
Modificación En El Régimen De Funcionamiento Del Centro De Reconocimiento De Conductores",200;100,Titular,NOTA: SE UTILIZARÁ ESTA OPCIÓN CUANDO EL TITULAR DEL CENTRO AFECTADO NO HAYA CUMPLIDO LO PRECEPTUADO EN EL ART. 13.1 DEL REGLAMENTO CRC,CENTROS DE RECONOCI MIENTO
CRC,5,2,5D,0,Grave 076.- W),"No Estar Presente En La Inspección Realizada, Habiendo Sido Requerido Para Ello Con Antelación Suficiente",200;100,Titular,"NOTA: SE UTILIZARÁ ESTA
OPCIÓN CUANDO EL TITULAR DEL CENTRO AFECTADO NO HAYA CUMPLIDO LO PRECEPTUADO EN EL ART. 13.1 DEL REGLAMENTO CRC",CENTROS DE RECONOCI MIENTO
CRC,5,2,5F,0,"Muy grave 077.-
Q)","No Colaborar Con La Jpt O Sus Funcionarios En Sus Labores De Control E Inspección Del Centro, Impidiendo La Comprobación Del Mantenimiento De Los Requisitos Y Acreditaciones Básicos Reg. Exigidos Para Su Inscripción, Instalación Y Correcto Funcionamiento (Nueva Codificación De Conducta Referida Al Último Inciso De La Letra A), Del Art. 77 Lsv, Incorporado Por Ley
 6/2014, De 7 De Abril.)",3000;SIN REDUC.,Titular,NOTA: Deberán especificarse las concretas circunstancias que permiten determinar la efectiva constatación de la infracción detectada.,CENTROS DE RECONOCI MIENTO
CRC,6,2,5A,0,Grave 076.- W),"No Cumplir La Obligación De Organizar Y Dirigir El Desarrollo De La Actividad Del Centro Comprobando La Observancia De Las Obligaciones Relativas Al Régimen De Funcionamiento Y Actuación Del Personal
Facultativo",200;100,Director,"NOTA: DEBERÁN ESPECIFICARSE LAS CONCRETAS CIRCUNSTANCIAS DETECTADAS DURANTE EL FUNCIONAMIENTO DEL CENTRO (CUANDO LAS MISMAS NO HAYAN AFECTADO A LA CUALIFICACIÓN DE LOS FACULTATIVOS Y/O HAYAN INCIDIDO DIRECTAMENTE EN LA
SEGURIDAD VIAL)",CENTROS DE RECONOCI MIENTO
CRC,6,2,5B,0,"Muy grave 077.-
Q)","No Haber Cuidado De Que Los Equipos De Exploración Se Encuentren, En Todo Momento, En Un Buen Estado De Funcionamiento (Deberá Contarse Con La Presencia Del Facultativo Designado Por La Autoridad Sanitaria Correspondiente, Así Como, En Su Caso, Con El Auxilio De Los Agentes De La Autoridad Que Garanticen El Normal Desarrollo De Las Actuaciones Para
Constatar Los Hechos.)",3000;SIN REDUC.,Titular,NOTA: SÓLO HABRÁ DE DARSE DE ALTA ESTA OPCIÓN CUANDO EXISTAN CLARAS EVIDENCIAS QUE PERMITAN SUPONER LA COMISIÓN DE LOS HECHOS AQUÍ DESCRITOS.ESPECIFICAR CIRCUNSTANCIAS DETECTADAS,CENTROS DE RECONOCI MIENTO
CRC,6,2,5C,0,"Muy grave 077.-
Q)","No Facilitar A La Jpt Los Informes De Aptitud Psicofísica Emitidos, Datos Y Cuantos Informes Le Hayan Sido Solicitados En Relación Con La Actividad Del Centro, Su Régimen De Funcionamiento Y La Actuación Del Personal
Facultativo Del Mismo",3000;SIN REDUC.,Titular,"NOTA: DEBERÁ ESPECIFICARSE CLARAMENTE QUÉ DATOS O INFORMES NO SE HAN FACILITADO, TENIENDO SIEMPRE EN CUENTA LA LIMITACIÓN QUE PARA ELLO PUEDE EXISTIR EN LA DEBIDA OBSERVANCIA DE LO DISPUESTO EN LA L.O. DE PROTECCIÓN DE DATOS
PERONALES A ESTE RESPECTO",CENTROS DE RECONOCI MIENTO
CRC,6,2,5D,0,Grave 076.- W),"No Estar Presente En La Inspección Realizada, Habiendo Sido Requerido Con Antelación
Suficiente",200;100,Director,,CENTROS DE RECONOCI MIENTO
CRC,6,2,5E,0,Grave 076.- W),No Colaborar Con Los Funcionarios De La Jefatura De Tráfico En La Realización De La Inspección Del Centro,200;100,Director,"NOTA: DEBERÁN
ESPECIFICARSE LAS CIRCUNSTANCIAS CONCURRENTES EN EL MOMENTO DE PRODUCIRSE LOS HECHOS DENUNCIADOS, PARA ASÍ EVITAR SU POSIBLE INDETERMINACIÓN",CENTROS DE RECONOCI MIENTO
CRC,6,3,5A,0,Grave 076.- W),"Emitir Informes De Aptitud Psicofísica Sin Estar Debidamente
Firmados",200;100,Director,,"CENTROS DE RECONOCI
MIENTO"
CRC,6,3,5B,0,Grave 076.- W),"Emitir Un Dictamen Final Sin Ajustarse Al Modelo De Historia Clínica Establecido
 Reglamentariamente",200;100,Director,,CENTROS DE RECONOCI MIENTO
CRC,7,-,5A,0,Grave 076.- W),"No Realizar Eficazmente Los Reconocimientos Y Exploraciones De Acuerdo Con Lo Dispuesto Reglamentariamente (Deberá Contarse Con La Presencia Del Facultativo Designado Por La Autoridad Sanitaria Correspondiente, Así Como, En Su Caso, Con El Auxilio De Los Agentes De La Autoridad Que Garanticen El Normal Desarrollo De Las Actuaciones Para
Constatar Los Hechos)",200;100,Director,NOTA: DEBERÁN ESPECIFICARSE CLARAMENTE LAS CIRCUNSTANCIAS CONCURRENTES EN EL MOMENTO DE PRODUCIRSE LOS HECHOS DENUNCIADOS,CENTROS DE RECONOCI MIENTO
